Price,AreaSqFt,Bedrooms,Bathrooms,AgeYears,LotSizeSqFt,GarageSpaces,Stories,Neighborhood,HouseStyle,HasPool,DistanceToCityKm,SchoolRating,Renovated
302100.0,1661.0,4,2.0,14,2934.0,1,1,Maple Grove,Townhouse,0,4.1,,0
282300.0,1432.0,3,2.0,52,2359.0,1,2,Oak Park,Craftsman,0,12.9,8.0,1
572400.0,2152.0,4,3.0,15,3072.0,0,2,Riverside Heights,Ranch,0,6.8,10.0,1
351100.0,1871.0,2,1.0,13,1098.0,2,2,Sunset Hills,Craftsman,0,21.5,7.0,1
365200.0,1755.0,3,2.0,30,2057.0,1,1,Riverside Heights,Ranch,0,4.5,4.0,0
293600.0,1527.0,3,3.0,3,1632.0,2,1,Maple Grove,Ranch,0,5.8,4.0,1
505500.0,2637.0,5,5.0,0,4422.0,2,2,Oak Park,Ranch,0,6.4,7.0,0
334300.0,1462.0,3,2.0,4,2149.0,2,1,Sunset Hills,Colonial,0,3.7,5.0,0
449000.0,2653.0,5,4.0,6,3311.0,0,1,Maple Grove,Townhouse,0,0.4,5.0,0
337600.0,1022.0,2,3.0,9,2159.0,2,2,Downtown Loft District,Craftsman,1,12.6,7.0,0
213600.0,1447.0,2,1.0,33,2654.0,0,1,Oak Park,Colonial,0,17.7,7.0,0
250600.0,1929.0,5,3.0,13,4027.0,2,1,Industrial Quarter,Contemporary,0,29.4,10.0,0
306200.0,1886.0,3,2.0,8,2798.0,1,1,Oak Park,Colonial,0,4.1,3.0,0
476100.0,3014.0,5,4.0,5,4445.0,2,1,Elm Street,Craftsman,0,0.8,8.0,0
490300.0,2013.0,4,3.0,16,800.0,3,1,Riverside Heights,Ranch,0,1.3,4.0,0
209600.0,811.0,2,2.0,44,805.0,1,2,Riverside Heights,Colonial,1,0.5,4.0,0
572400.0,3376.0,6,4.0,14,5016.0,2,1,Oak Park,Townhouse,0,19.2,6.0,0
489500.0,2078.0,3,2.0,6,3921.0,2,2,Riverside Heights,Colonial,1,4.0,8.0,0
376300.0,1633.0,4,2.0,9,1691.0,0,1,Lakeview,Craftsman,0,2.1,5.0,0
321000.0,1224.0,3,2.0,14,1641.0,2,2,Lakeview,Contemporary,0,4.7,7.0,0
158800.0,589.0,1,1.0,2,800.0,2,1,Riverside Heights,Contemporary,0,9.6,9.0,1
234500.0,896.0,1,1.0,7,1658.0,3,1,Sunset Hills,Townhouse,0,1.0,7.0,0
238700.0,1394.0,1,1.0,47,1459.0,1,2,Sunset Hills,Craftsman,0,8.3,4.0,0
325600.0,1836.0,3,2.0,31,1764.0,2,1,Elm Street,Contemporary,0,2.5,5.0,1
294800.0,1877.0,4,3.0,30,2829.0,3,1,Elm Street,Ranch,0,8.9,7.0,1
163900.0,852.0,2,1.0,63,2657.0,2,1,Elm Street,Craftsman,0,5.0,10.0,0
264400.0,1232.0,2,2.0,2,1425.0,1,1,Oak Park,Contemporary,0,0.5,5.0,0
373600.0,1403.0,3,2.0,58,3521.0,2,2,Downtown Loft District,Ranch,0,1.5,8.0,0
549600.0,2813.0,5,4.0,10,3510.0,1,2,Elm Street,Townhouse,1,10.3,9.0,1
577800.0,3212.0,6,5.0,14,3119.0,2,1,Sunset Hills,Contemporary,0,3.8,4.0,0
681900.0,2462.0,5,4.0,1,3289.0,2,2,Downtown Loft District,Craftsman,0,6.4,10.0,0
322300.0,1180.0,1,1.0,1,1093.0,3,2,Riverside Heights,Contemporary,0,4.1,8.0,0
365300.0,1366.0,4,3.0,7,800.0,2,2,Riverside Heights,Colonial,0,5.3,7.0,1
334500.0,1388.0,1,1.0,18,800.0,3,1,Riverside Heights,Ranch,0,1.4,6.0,0
399500.0,2129.0,4,3.0,0,2309.0,1,1,Oak Park,Ranch,0,0.7,3.0,0
852400.0,3160.0,6,4.0,15,4825.0,1,1,Downtown Loft District,Ranch,0,2.3,6.0,0
118500.0,572.0,1,1.0,2,867.0,1,2,Sunset Hills,Colonial,0,12.9,5.0,1
230700.0,963.0,2,1.0,40,1164.0,2,1,Sunset Hills,Townhouse,0,7.1,9.0,1
140700.0,500.0,2,2.0,15,800.0,2,1,Elm Street,Ranch,0,9.8,7.0,0
252600.0,656.0,2,2.0,15,1203.0,3,2,Downtown Loft District,Colonial,0,4.8,7.0,1
416200.0,1692.0,4,3.0,27,3163.0,1,3,Oak Park,Contemporary,0,4.2,10.0,0
177300.0,1381.0,2,2.0,47,800.0,2,3,Industrial Quarter,Colonial,0,18.3,7.0,0
223300.0,696.0,2,2.0,40,1063.0,2,2,Riverside Heights,Colonial,1,4.7,6.0,0
123600.0,500.0,1,1.0,25,800.0,1,2,Riverside Heights,Contemporary,0,34.8,10.0,0
334000.0,1226.0,3,2.0,17,1362.0,2,2,Lakeview,Ranch,0,4.8,8.0,0
517600.0,2218.0,4,3.0,35,3952.0,2,2,Riverside Heights,Craftsman,0,6.1,7.0,0
512600.0,2388.0,4,3.0,48,1865.0,3,2,Lakeview,Townhouse,1,18.3,7.0,0
366000.0,1319.0,3,2.0,13,833.0,2,1,Downtown Loft District,Contemporary,1,2.7,6.0,0
364600.0,1254.0,2,2.0,1,1549.0,2,2,Sunset Hills,Ranch,0,6.6,9.0,0
489700.0,2152.0,5,4.0,6,4072.0,2,3,Oak Park,Townhouse,1,5.0,4.0,0
314000.0,2026.0,3,2.0,21,4026.0,1,2,Elm Street,Contemporary,0,3.7,9.0,1
494500.0,2576.0,6,4.0,16,3901.0,1,2,Oak Park,Colonial,0,5.4,8.0,0
351600.0,2156.0,4,3.0,14,2644.0,1,2,Elm Street,Townhouse,0,18.2,8.0,0
247700.0,1899.0,4,3.0,9,1790.0,0,3,Industrial Quarter,Contemporary,0,12.3,6.0,1
491800.0,1723.0,3,2.0,4,1778.0,2,3,Downtown Loft District,Townhouse,0,1.3,7.0,0
309900.0,2805.0,5,3.0,76,3513.0,1,1,Elm Street,Townhouse,0,25.1,9.0,0
370800.0,2249.0,5,4.0,39,3119.0,2,1,Maple Grove,Ranch,0,12.1,3.0,0
343400.0,1665.0,4,4.0,3,3906.0,1,3,Oak Park,Colonial,0,7.7,8.0,1
345800.0,1158.0,2,2.0,3,,2,1,Downtown Loft District,Craftsman,0,1.4,8.0,1
240900.0,2031.0,4,2.0,54,4318.0,2,1,Industrial Quarter,Ranch,0,1.7,5.0,0
415500.0,2551.0,4,3.0,11,2795.0,2,2,Elm Street,Ranch,1,3.5,7.0,1
354700.0,2111.0,5,3.0,48,4089.0,1,1,Maple Grove,Contemporary,1,21.4,7.0,0
221900.0,1000.0,3,2.0,7,1622.0,1,1,Oak Park,Townhouse,0,8.3,5.0,0
293800.0,1762.0,3,3.0,17,1663.0,2,1,Maple Grove,Colonial,0,1.8,7.0,1
155300.0,1074.0,1,1.0,65,1206.0,2,2,Maple Grove,Colonial,0,2.2,10.0,0
144500.0,500.0,2,1.0,17,2029.0,1,2,Maple Grove,Contemporary,0,1.2,8.0,0
369200.0,2252.0,4,3.0,0,3440.0,1,2,Elm Street,Townhouse,0,10.2,8.0,0
417900.0,2581.0,5,3.0,13,4832.0,2,1,Industrial Quarter,Craftsman,1,2.8,6.0,0
360500.0,2212.0,4,3.0,10,2934.0,2,2,Oak Park,Ranch,1,9.7,2.0,0
217400.0,1581.0,2,2.0,14,3334.0,1,1,Industrial Quarter,Colonial,0,16.5,8.0,0
180700.0,500.0,1,1.0,21,1041.0,3,2,Riverside Heights,Craftsman,1,8.8,9.0,0
296500.0,1810.0,3,2.0,48,1846.0,0,1,Sunset Hills,Craftsman,1,13.2,7.0,0
526100.0,2068.0,3,3.0,0,2617.0,2,2,Downtown Loft District,Contemporary,0,8.2,5.0,0
377200.0,2422.0,4,2.0,3,2679.0,0,1,Maple Grove,Ranch,0,0.7,7.0,0
366400.0,1670.0,3,2.0,11,2993.0,0,2,Sunset Hills,Contemporary,0,4.4,8.0,0
109900.0,500.0,1,1.0,1,959.0,2,2,Industrial Quarter,Colonial,0,0.5,5.0,0
592600.0,2241.0,4,3.0,8,3343.0,2,2,Downtown Loft District,Townhouse,1,19.1,7.0,0
228400.0,739.0,3,2.0,5,1168.0,2,2,Lakeview,Colonial,0,5.4,5.0,1
354900.0,1602.0,3,2.0,7,3332.0,0,2,Lakeview,Ranch,0,4.9,6.0,0
320900.0,2261.0,3,2.0,24,,2,2,Maple Grove,Craftsman,0,21.1,5.0,0
311300.0,2179.0,5,3.0,56,2803.0,2,2,Maple Grove,Ranch,0,17.5,5.0,0
348000.0,1721.0,2,2.0,7,2184.0,3,1,Riverside Heights,Craftsman,0,20.1,6.0,0
380200.0,1495.0,3,3.0,11,2208.0,3,1,Oak Park,Townhouse,1,16.1,8.0,0
562400.0,3260.0,5,2.0,11,4273.0,3,2,Maple Grove,Ranch,0,7.0,6.0,0
220600.0,1009.0,2,2.0,10,800.0,2,2,Elm Street,Ranch,0,0.6,6.0,1
424200.0,2640.0,6,5.0,19,3209.0,2,1,Elm Street,Craftsman,0,5.5,7.0,0
338300.0,1923.0,3,2.0,19,3171.0,3,2,Elm Street,Ranch,0,8.5,8.0,0
223800.0,1280.0,3,3.0,39,2572.0,0,1,Elm Street,Townhouse,0,3.7,5.0,1
120500.0,1125.0,2,1.0,93,2439.0,2,2,Industrial Quarter,Ranch,0,8.3,8.0,0
354900.0,1384.0,2,2.0,27,2497.0,2,1,Downtown Loft District,Craftsman,0,4.0,4.0,0
204200.0,1050.0,1,,15,1560.0,2,1,Maple Grove,Colonial,0,5.7,7.0,0
561800.0,2781.0,6,5.0,4,4737.0,2,1,Maple Grove,Ranch,1,3.0,7.0,1
271900.0,1023.0,2,2.0,16,1510.0,2,1,Riverside Heights,Townhouse,1,18.7,7.0,0
347000.0,2067.0,4,3.0,0,5209.0,3,2,Industrial Quarter,Townhouse,0,7.6,4.0,1
201800.0,1062.0,2,2.0,39,2106.0,2,1,Maple Grove,Craftsman,0,11.9,9.0,0
292900.0,1484.0,2,1.0,16,1936.0,1,2,Sunset Hills,Ranch,0,16.5,9.0,0
595600.0,2657.0,5,3.0,37,3344.0,1,1,Downtown Loft District,Townhouse,0,10.6,10.0,0
353200.0,1983.0,3,2.0,0,3084.0,2,1,Oak Park,Contemporary,0,0.3,6.0,0
238500.0,965.0,3,2.0,21,1025.0,1,3,Riverside Heights,Craftsman,0,7.2,5.0,0
617500.0,2643.0,6,5.0,48,5455.0,3,2,Lakeview,Colonial,0,0.5,9.0,0
410400.0,2969.0,5,4.0,48,3979.0,2,1,Industrial Quarter,Colonial,1,0.9,5.0,0
245700.0,2081.0,4,2.0,30,3541.0,1,1,Elm Street,Craftsman,0,17.7,7.0,0
240300.0,1020.0,1,1.0,33,2053.0,3,2,Lakeview,Ranch,0,3.0,6.0,0
505000.0,2212.0,5,,0,2433.0,2,2,Sunset Hills,Craftsman,0,3.2,7.0,0
262100.0,1221.0,2,1.0,6,1717.0,1,3,Oak Park,Craftsman,1,1.6,6.0,1
436100.0,1666.0,3,2.0,1,2748.0,2,2,Lakeview,Townhouse,0,7.8,8.0,0
526900.0,3352.0,7,5.0,15,3900.0,2,2,Elm Street,Craftsman,0,15.2,6.0,0
505300.0,2088.0,3,3.0,5,1917.0,3,3,Riverside Heights,Contemporary,1,0.6,,0
332000.0,1464.0,3,3.0,7,2030.0,2,1,Oak Park,Craftsman,0,12.7,9.0,0
551800.0,2172.0,4,3.0,1,3064.0,2,1,Riverside Heights,Contemporary,0,5.5,6.0,0
549600.0,2297.0,4,3.0,40,2671.0,2,2,Downtown Loft District,Townhouse,0,0.3,9.0,0
285200.0,2259.0,4,3.0,8,1998.0,3,2,Industrial Quarter,Craftsman,0,45.0,8.0,0
437800.0,1884.0,4,3.0,17,2290.0,2,2,Riverside Heights,Colonial,1,16.8,5.0,0
162800.0,1095.0,2,2.0,9,2103.0,1,1,Industrial Quarter,Craftsman,0,8.7,6.0,0
383000.0,1802.0,2,2.0,0,3397.0,3,1,Riverside Heights,Craftsman,1,7.9,3.0,0
274700.0,1682.0,3,2.0,11,1276.0,2,1,Maple Grove,Craftsman,0,7.1,9.0,1
552500.0,1916.0,3,2.0,14,2326.0,2,2,Downtown Loft District,Ranch,0,3.4,8.0,1
529100.0,2122.0,4,3.0,3,2617.0,1,1,Downtown Loft District,Colonial,0,3.7,6.0,1
137000.0,1083.0,1,1.0,60,985.0,2,1,Maple Grove,Contemporary,1,4.4,6.0,0
557900.0,2486.0,5,3.0,11,3106.0,2,2,Oak Park,Townhouse,1,3.2,8.0,0
366000.0,2085.0,4,2.0,24,800.0,1,3,Maple Grove,Craftsman,0,1.8,9.0,1
604800.0,2658.0,5,4.0,20,3672.0,2,1,Lakeview,Contemporary,0,1.1,5.0,0
172900.0,817.0,1,1.0,8,817.0,2,1,Lakeview,Colonial,0,24.8,8.0,1
596300.0,2601.0,5,4.0,17,3490.0,2,2,Lakeview,Townhouse,0,9.1,6.0,0
266200.0,1073.0,2,1.0,1,2747.0,2,1,Lakeview,Craftsman,0,12.7,9.0,0
498400.0,2115.0,5,4.0,10,1683.0,2,3,Lakeview,Craftsman,0,38.8,5.0,0
157900.0,980.0,3,3.0,69,1532.0,3,2,Industrial Quarter,Townhouse,1,6.6,6.0,0
290800.0,962.0,3,2.0,21,1339.0,2,3,Downtown Loft District,Colonial,0,0.4,4.0,0
211700.0,1400.0,2,2.0,11,1897.0,2,2,Industrial Quarter,Craftsman,0,1.6,5.0,0
459700.0,1859.0,4,3.0,9,2264.0,2,2,Sunset Hills,Craftsman,1,11.3,8.0,0
351900.0,1414.0,3,2.0,25,1844.0,2,2,Lakeview,Colonial,0,11.6,8.0,0
233800.0,1689.0,3,3.0,52,2132.0,2,1,Industrial Quarter,Ranch,0,1.9,8.0,0
268100.0,1615.0,3,3.0,55,2613.0,0,2,Industrial Quarter,Craftsman,0,1.2,10.0,1
338200.0,1056.0,3,3.0,1,1439.0,2,1,Downtown Loft District,Ranch,0,0.3,5.0,1
683800.0,2639.0,5,4.0,18,3671.0,2,2,Downtown Loft District,Contemporary,0,0.3,7.0,0
368800.0,1617.0,4,3.0,5,3228.0,2,2,Sunset Hills,Contemporary,0,8.3,6.0,1
445600.0,2187.0,4,3.0,12,3867.0,2,1,Maple Grove,Craftsman,1,7.0,6.0,0
390400.0,1734.0,4,2.0,14,2906.0,3,1,Sunset Hills,Colonial,0,5.0,2.0,1
119600.0,710.0,1,1.0,20,800.0,2,1,Industrial Quarter,Contemporary,0,1.1,7.0,0
413800.0,2741.0,4,3.0,1,4471.0,1,1,Elm Street,Craftsman,0,13.0,7.0,0
357600.0,1993.0,4,2.0,11,1074.0,2,2,Maple Grove,Colonial,0,8.2,6.0,1
471000.0,1597.0,2,2.0,2,2120.0,3,1,Downtown Loft District,Colonial,0,5.7,6.0,0
376600.0,1918.0,4,3.0,30,2779.0,2,1,Riverside Heights,Townhouse,0,18.3,8.0,0
266100.0,1336.0,2,1.0,26,2529.0,2,3,Sunset Hills,Colonial,0,8.4,6.0,1
325500.0,,3,2.0,15,2635.0,2,1,Maple Grove,Contemporary,0,0.9,8.0,0
325700.0,2580.0,5,4.0,47,3797.0,1,1,Elm Street,Townhouse,0,0.3,7.0,0
545700.0,2228.0,4,4.0,16,2606.0,1,2,Riverside Heights,Ranch,1,13.2,7.0,0
627300.0,2569.0,3,4.0,0,2355.0,3,2,Downtown Loft District,Ranch,0,10.1,6.0,0
118600.0,500.0,1,1.0,29,800.0,2,1,Oak Park,Ranch,1,3.4,,0
379900.0,2832.0,5,4.0,16,4280.0,3,2,Industrial Quarter,Ranch,0,14.4,6.0,0
678800.0,2468.0,5,4.0,28,2586.0,2,1,Lakeview,Contemporary,0,5.8,7.0,0
281800.0,1866.0,4,3.0,22,3230.0,2,1,Maple Grove,Craftsman,0,29.4,6.0,0
361900.0,1927.0,4,3.0,42,2329.0,2,2,Oak Park,Colonial,0,8.4,7.0,0
316000.0,1538.0,3,2.0,56,3161.0,1,2,Oak Park,Craftsman,0,12.5,8.0,1
183600.0,1197.0,2,1.0,35,800.0,1,1,Maple Grove,Ranch,0,4.0,9.0,0
428600.0,2703.0,4,3.0,1,4008.0,2,2,Maple Grove,Colonial,0,19.4,7.0,0
205700.0,805.0,2,1.0,3,1313.0,2,1,Riverside Heights,Contemporary,0,12.4,7.0,1
302000.0,2032.0,4,3.0,43,2141.0,2,2,Elm Street,Contemporary,0,12.0,6.0,0
355400.0,2537.0,3,3.0,11,3502.0,1,3,Elm Street,Craftsman,0,2.8,6.0,1
197900.0,1270.0,3,3.0,11,1586.0,2,2,Elm Street,Townhouse,0,1.7,3.0,1
223100.0,900.0,1,1.0,10,1080.0,0,2,,Townhouse,0,3.9,4.0,0
288400.0,1247.0,1,1.0,5,1388.0,2,2,Lakeview,Contemporary,0,9.2,8.0,0
314300.0,1470.0,2,1.0,2,2147.0,2,2,Oak Park,Craftsman,1,8.8,6.0,1
595100.0,1855.0,4,4.0,11,2641.0,3,3,Downtown Loft District,Ranch,0,1.7,,0
274200.0,1989.0,3,2.0,19,1890.0,2,2,Elm Street,Craftsman,0,6.8,7.0,0
229600.0,1301.0,3,3.0,27,2163.0,2,2,Maple Grove,Contemporary,0,1.8,6.0,0
234200.0,1451.0,2,1.0,7,2223.0,0,1,Elm Street,Ranch,0,2.4,9.0,1
294400.0,1516.0,4,4.0,33,1477.0,2,1,Sunset Hills,Colonial,0,6.8,6.0,0
337000.0,1645.0,3,2.0,27,2046.0,1,2,Sunset Hills,Craftsman,1,0.3,9.0,0
145900.0,664.0,1,1.0,3,916.0,2,2,Elm Street,Ranch,0,8.6,9.0,1
352500.0,1986.0,2,2.0,38,2631.0,2,2,Sunset Hills,Ranch,0,10.5,,0
214000.0,1309.0,3,2.0,32,2418.0,1,2,Maple Grove,Craftsman,0,5.1,7.0,0
302700.0,1330.0,3,1.0,16,2506.0,2,2,Riverside Heights,Ranch,0,7.9,5.0,0
179200.0,848.0,1,1.0,8,1751.0,2,2,Industrial Quarter,Craftsman,0,0.6,8.0,1
462600.0,2438.0,4,3.0,1,4114.0,2,1,Oak Park,Townhouse,0,3.4,5.0,0
311300.0,1468.0,3,2.0,0,1536.0,2,1,Sunset Hills,Craftsman,0,28.4,6.0,0
281100.0,1299.0,3,,11,2966.0,2,1,Oak Park,Colonial,0,7.1,9.0,1
302300.0,1159.0,3,3.0,12,2227.0,3,1,Sunset Hills,Townhouse,0,2.1,6.0,0
327600.0,2323.0,5,,0,3442.0,2,2,Industrial Quarter,Ranch,0,7.0,5.0,0
109400.0,592.0,1,1.0,28,1047.0,3,1,,Contemporary,0,14.6,6.0,0
425000.0,2348.0,4,2.0,41,3068.0,2,1,Maple Grove,Colonial,1,7.9,6.0,1
276600.0,1492.0,3,2.0,37,2703.0,3,1,Oak Park,Colonial,0,16.3,8.0,1
297600.0,1138.0,3,2.0,6,2377.0,2,2,Sunset Hills,Craftsman,0,0.8,6.0,0
458700.0,2809.0,5,3.0,29,3233.0,1,2,Oak Park,Townhouse,0,38.8,6.0,1
362400.0,1179.0,3,2.0,3,1872.0,2,2,Riverside Heights,Contemporary,0,11.7,4.0,1
126500.0,662.0,1,2.0,31,1518.0,2,1,Elm Street,Colonial,0,4.7,9.0,0
273500.0,2225.0,4,4.0,0,3022.0,1,2,Industrial Quarter,Colonial,0,18.6,5.0,0
37300.0,779.0,2,1.0,120,1235.0,2,2,Maple Grove,Craftsman,0,11.1,3.0,0
256700.0,1333.0,1,1.0,26,1488.0,1,2,Oak Park,Craftsman,0,1.0,10.0,0
608400.0,3414.0,5,3.0,72,4688.0,2,2,Oak Park,Ranch,0,6.9,5.0,1
169200.0,1192.0,2,2.0,17,800.0,0,3,Elm Street,Colonial,0,0.3,5.0,0
487200.0,1779.0,3,3.0,23,3725.0,3,2,Downtown Loft District,Colonial,0,13.3,6.0,0
178800.0,1407.0,1,1.0,15,2995.0,2,2,Industrial Quarter,Colonial,0,2.6,7.0,0
314500.0,1799.0,4,4.0,47,3731.0,1,1,Maple Grove,Ranch,0,3.2,5.0,1
294700.0,1257.0,2,1.0,17,1284.0,3,1,Lakeview,Contemporary,0,7.0,7.0,0
644400.0,2741.0,4,4.0,6,4896.0,2,1,Sunset Hills,Townhouse,0,1.8,9.0,0
409100.0,2200.0,3,3.0,16,1721.0,3,2,Oak Park,Townhouse,0,3.1,7.0,1
151500.0,1105.0,3,2.0,57,1874.0,1,3,Elm Street,Craftsman,0,5.9,5.0,0
221400.0,1063.0,3,2.0,2,2081.0,2,1,Industrial Quarter,Townhouse,0,6.7,7.0,0
385600.0,2045.0,5,4.0,4,3859.0,2,2,Oak Park,Contemporary,0,5.0,5.0,0
160600.0,1164.0,1,1.0,15,800.0,3,1,Maple Grove,Craftsman,0,40.9,6.0,1
612200.0,2221.0,5,4.0,9,1455.0,3,2,Downtown Loft District,Colonial,0,1.2,,1
354200.0,1467.0,3,2.0,3,1745.0,3,2,Sunset Hills,Townhouse,0,10.0,6.0,1
820300.0,3038.0,6,5.0,3,3409.0,1,1,Lakeview,Colonial,0,2.8,5.0,0
262400.0,1507.0,2,1.0,22,2367.0,1,1,Maple Grove,Ranch,0,10.4,,1
417300.0,2075.0,3,2.0,13,2406.0,2,2,Maple Grove,Colonial,1,13.7,6.0,0
211500.0,1531.0,2,1.0,47,2556.0,3,1,Elm Street,Contemporary,0,1.8,9.0,0
151200.0,1202.0,2,2.0,68,1187.0,1,2,Elm Street,Craftsman,0,12.5,4.0,1
328200.0,2255.0,4,4.0,2,4044.0,2,1,Industrial Quarter,Colonial,0,1.5,5.0,1
101500.0,974.0,2,1.0,85,1871.0,2,1,Industrial Quarter,Colonial,0,4.6,7.0,0
512700.0,2530.0,4,3.0,14,3840.0,2,2,Riverside Heights,Ranch,0,2.6,4.0,0
211500.0,778.0,1,1.0,33,933.0,2,2,Lakeview,Colonial,1,0.9,6.0,0
236100.0,1193.0,3,2.0,0,800.0,1,1,Elm Street,Colonial,0,1.8,5.0,1
260000.0,1010.0,2,1.0,10,2428.0,2,1,Sunset Hills,Craftsman,0,1.3,8.0,0
282600.0,1884.0,2,1.0,13,2416.0,2,1,Maple Grove,Contemporary,0,12.3,10.0,0
220100.0,1272.0,4,3.0,55,800.0,0,1,Oak Park,Townhouse,0,12.7,7.0,1
166200.0,1543.0,3,3.0,1,800.0,0,1,Industrial Quarter,Contemporary,0,34.1,5.0,0
563700.0,2504.0,5,3.0,15,4112.0,3,1,Lakeview,Townhouse,0,7.7,7.0,1
843300.0,3944.0,6,5.0,12,4407.0,3,2,Sunset Hills,Ranch,1,11.9,,0
468200.0,3225.0,5,4.0,120,5079.0,1,2,Maple Grove,Craftsman,0,7.4,,0
269400.0,2109.0,4,2.0,11,3891.0,1,1,Industrial Quarter,Contemporary,0,22.6,7.0,0
142200.0,500.0,1,1.0,15,1188.0,2,1,Oak Park,Ranch,1,7.5,9.0,0
246000.0,1831.0,4,3.0,10,1620.0,1,3,Elm Street,Townhouse,0,7.6,3.0,1
417800.0,1456.0,3,3.0,23,2697.0,2,3,Riverside Heights,Contemporary,0,3.2,8.0,0
442500.0,2322.0,5,3.0,3,2414.0,2,2,Oak Park,Craftsman,0,11.6,8.0,0
540400.0,2801.0,5,5.0,4,5239.0,3,2,Industrial Quarter,Ranch,1,2.1,8.0,0
343800.0,2067.0,2,1.0,0,2516.0,2,1,Maple Grove,Townhouse,0,5.1,7.0,1
237100.0,1622.0,4,3.0,3,1914.0,1,1,Industrial Quarter,Townhouse,0,1.9,6.0,0
416400.0,2460.0,5,4.0,6,2074.0,3,3,Industrial Quarter,Contemporary,0,6.9,6.0,0
318500.0,1316.0,2,1.0,35,1916.0,2,2,Downtown Loft District,Townhouse,0,2.6,6.0,1
238200.0,1162.0,2,1.0,43,2905.0,1,2,Sunset Hills,Contemporary,0,18.3,8.0,0
416700.0,2723.0,5,3.0,18,2972.0,2,3,Elm Street,Craftsman,0,16.7,6.0,0
538000.0,2781.0,4,4.0,49,3253.0,2,1,Lakeview,Craftsman,0,2.8,8.0,1
439300.0,2075.0,3,2.0,21,2122.0,3,1,Oak Park,Ranch,0,4.8,8.0,0
173300.0,1447.0,2,1.0,5,2297.0,2,2,Industrial Quarter,Ranch,0,8.7,3.0,0
288900.0,1655.0,3,3.0,112,1698.0,2,1,Sunset Hills,Townhouse,0,3.2,6.0,0
156300.0,1005.0,2,2.0,38,2556.0,2,2,Elm Street,Contemporary,0,29.4,9.0,0
164700.0,542.0,2,1.0,1,894.0,2,1,Maple Grove,Townhouse,0,1.6,5.0,0
401400.0,1893.0,4,3.0,11,2267.0,2,1,Lakeview,Townhouse,0,3.6,4.0,0
103500.0,500.0,1,1.0,3,800.0,1,1,Industrial Quarter,Craftsman,0,6.2,5.0,0
343100.0,1466.0,3,2.0,32,3132.0,1,1,Riverside Heights,Colonial,0,1.7,8.0,1
318500.0,2888.0,5,4.0,2,4774.0,2,2,Industrial Quarter,Ranch,0,1.6,5.0,0
131700.0,500.0,1,1.0,29,800.0,2,2,Oak Park,Ranch,0,2.4,7.0,0
472800.0,2077.0,3,2.0,33,2697.0,2,2,Riverside Heights,Ranch,0,4.6,7.0,0
371100.0,1755.0,3,3.0,5,2350.0,2,2,Oak Park,Ranch,0,2.8,5.0,1
264900.0,864.0,2,2.0,10,2203.0,3,2,Lakeview,Ranch,0,12.4,10.0,0
429500.0,2298.0,4,4.0,17,5413.0,2,2,Maple Grove,Contemporary,0,1.1,3.0,0
602600.0,3479.0,6,4.0,4,3803.0,1,1,Oak Park,Townhouse,0,33.0,5.0,1
355000.0,1585.0,2,1.0,14,2404.0,2,1,Downtown Loft District,Townhouse,0,5.4,7.0,0
213000.0,1101.0,2,1.0,18,3038.0,0,2,Industrial Quarter,Contemporary,1,0.3,7.0,0
399200.0,2091.0,6,4.0,5,3036.0,0,2,Sunset Hills,Contemporary,0,3.9,6.0,0
331400.0,1424.0,3,3.0,31,2341.0,2,2,Sunset Hills,Townhouse,0,11.6,7.0,1
446700.0,2309.0,4,2.0,18,3345.0,1,3,Lakeview,Townhouse,0,4.6,5.0,0
228200.0,1946.0,3,3.0,54,4079.0,2,2,Industrial Quarter,Craftsman,0,5.1,6.0,0
404900.0,1970.0,4,4.0,0,1787.0,2,2,Maple Grove,Craftsman,0,0.4,7.0,0
260400.0,1373.0,3,3.0,6,1953.0,2,1,Elm Street,Townhouse,0,4.6,7.0,0
435600.0,2095.0,4,3.0,62,2857.0,2,1,Sunset Hills,Townhouse,0,2.8,7.0,1
234400.0,672.0,2,1.0,29,967.0,2,1,Downtown Loft District,Townhouse,1,0.8,7.0,0
382500.0,2084.0,4,3.0,0,2775.0,2,2,Oak Park,Ranch,0,10.5,7.0,1
379200.0,2140.0,4,3.0,36,4026.0,3,2,Elm Street,Colonial,0,3.0,8.0,0
845200.0,3151.0,5,3.0,41,5194.0,3,1,Downtown Loft District,Colonial,0,3.5,6.0,1
259400.0,1516.0,2,2.0,9,2605.0,1,2,Industrial Quarter,Craftsman,0,0.7,5.0,0
173500.0,891.0,3,3.0,5,1626.0,2,1,Industrial Quarter,Ranch,0,11.2,5.0,0
474800.0,2323.0,3,2.0,1,1049.0,2,1,Downtown Loft District,Ranch,0,4.6,7.0,0
232700.0,1425.0,3,2.0,57,2293.0,3,2,Elm Street,Townhouse,0,6.4,4.0,0
584200.0,2564.0,4,3.0,17,3920.0,2,3,Riverside Heights,Ranch,0,4.1,7.0,1
538800.0,2604.0,4,2.0,1,3559.0,3,3,Sunset Hills,Contemporary,0,5.6,7.0,0
477500.0,2148.0,3,3.0,14,1609.0,3,2,Lakeview,Craftsman,0,1.1,4.0,0
488100.0,2295.0,3,2.0,31,3416.0,2,1,Sunset Hills,Contemporary,0,7.2,8.0,0
324800.0,1978.0,3,2.0,15,2797.0,3,2,Industrial Quarter,Craftsman,0,4.6,9.0,0
